,Review_year,Review_month,Review_day,Name,new_place_id,review_rating,rating,review_likes,place_id,review_word_count,review_datetime_utc,review_text,cleaned_review,polarity_clean_reviews,polarity_reviews,polarity,preis,service,innendesign,produkte
944,2020,1,14,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,12,2020-01-14,"Gutes Angebot, Laden sauber und aufgeräumt. Personal freundlich und hilfsbereit. Ausreichend Parkplätze",gutes angebot laden sauber aufgeräumt personal freundlich hilfsbereit ausreichend parkplätze,0.85,0.9,0.85,1,1,1,0
945,2020,1,12,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,12,2020-01-12,"(Übersetzt von Google) Niedrige Preise, große Auswahl

(Original)
Niskie ceny, duży asortyment",niedrige preise große auswahl niskie ceny duży asortyment,0.0,0.7,0.0,1,0,1,1
946,2019,12,31,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,1,2019-12-31,Gut,gut,1.0,1.0,1.0,0,0,0,0
947,2019,12,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,11,2019-12-29,"Gute Öffnungszeiten, Sauber, höfliches und freundliches Personal, gutes und preiswertes Angebot.",gute öffnungszeiten sauber höfliches freundliches personal gutes preiswertes angebot,1.0,1.0,1.0,1,1,1,0
948,2019,12,28,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2019-12-28,Wie jeder andere Markt auch,markt,0.0,0.0,0.0,0,0,1,0
949,2019,12,24,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,2,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2019-12-24,Lohnt nid,lohnt nid,0.0,0.0,0.0,0,0,0,0
950,2019,12,7,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,10,2019-12-07,"Große Auswahl kleiner Preis. Parken ohne Mangel,  wie jeder weiss.",große auswahl preis parken mangel weiss,0.7,0.35,0.7,1,0,1,1
951,2019,12,6,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,11,2019-12-06,"Sauber, frisches Obst und Gemüse, alles andere wie immer gut sortiert.",sauber frisches obst gemüse alles immer gut sortiert,1.0,1.0,1.0,0,0,1,1
952,2019,11,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,9,2019-11-29,Freundliche umgebung nette ksssierer/inen einfach toll gutes waren angebot,freundliche umgebung nette ksssierer inen einfach toll gutes angebot,1.0,1.0,1.0,1,1,0,0
953,2019,11,27,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,16,2019-11-27,Hier finde ich alles was ich zum Essen nötige und der Busbahnhof ist auch schnell erreichbar.,finde alles essen nötige busbahnhof schnell erreichbar,0.7,0.7,0.7,0,0,1,1
954,2019,11,13,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-11-13,Sehr angenehm sehr billig,sehr angenehm sehr billig,1.0,1.0,1.0,0,0,0,0
955,2019,11,5,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-11-05,Alles im ganzen gut,alles gut,1.0,1.0,1.0,0,0,0,1
956,2019,10,26,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,45,2019-10-26,Einfach die beste Obst und Gemüse Theke immer sehr frisch sehr knackig keine Mücken oder verdatschtes Gemüse  wie ich es schon oft im Rewe gesehen hab. Ich war nie ein Lidl Fan aber seit ja. 2 Jahren geh ich hauptsächlich nur noch im Lidl einkaufen.,einfach beste obst gemüse theke immer sehr frisch sehr knackig keine mücken verdatschtes gemüse rewe gesehen hab nie lidl fan geh hauptsächlich lidl einkaufen,0.7,0.2333333333333333,0.7,0,0,0,1
957,2019,10,13,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2019-10-13,Alles in Ordnung.,alles ordnung,0.0,0.0,0.0,0,0,0,1
958,2019,9,17,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2019-09-17,War nur durch die Klimaanlage sehr kalt drinnen.,klimaanlage sehr kalt drinnen,-0.7,-0.7,-0.7,0,0,1,0
959,2019,9,15,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-09-15,Schon mal Bericht gesendet.,mal bericht gesendet,0.0,0.0,0.0,0,0,0,0
960,2019,9,4,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2019-09-04,"Nettes Personal, gute Parkplätze, ausreichend Ware vorhanden",nettes personal gute parkplätze ausreichend ware vorhanden,0.9,0.9,0.9,0,1,1,0
961,2019,8,24,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2019-08-24,"Iimmer frische Obst und Gemüse, nette Verkäufe",iimmer frische obst gemüse nette verkäufe,1.0,1.0,1.0,0,0,0,1
962,2019,8,12,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,6,2019-08-12,Frisches Obst und Gemüse tolle Aktionen,frisches obst gemüse tolle aktionen,1.0,1.0,1.0,1,0,0,1
963,2019,8,3,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-08-03,Gut service preis gut,gut service preis gut,1.0,1.0,1.0,1,1,0,0
964,2019,8,2,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-08-02,Mir gefällt hier 😉🍀😊☺️,gefällt ☺️,0.0,0.0,0.0,0,0,0,0
965,2019,7,30,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2019-07-30,Einwenig Ordnung tut nicht schaden,einwenig ordnung tut nicht schaden,0.5,0.5,0.5,0,0,0,0
966,2019,7,26,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,52,2019-07-26,Einfach Tip top das personal voll und hilfbereit. wenn man was umtauschen will kein thema kassen voll besetzt wenn voll ist . Und ganz besonders gut find ich die ständigen sonderangebote bei täglichen gebrauchsmitteln wie kaffee käse und der gleichen... also das sonderangebot beschränkt sich nicht auf regalhüter wahre... Daumen hoch :),einfach tip top personal voll hilfbereit umtauschen thema kassen voll besetzt voll gut find ständigen sonderangebote täglichen gebrauchsmitteln kaffee käse gleichen sonderangebot beschränkt nicht regalhüter wahre daumen,0.925,0.5666666666666667,0.925,1,1,0,0
967,2019,7,6,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2019-07-06,War super,super,0.0,0.0,0.0,0,0,0,0
968,2019,6,23,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2019-06-23,Nettes Personal und gute Beratung von Produkten,nettes personal gute beratung produkten,1.0,1.0,1.0,0,1,0,1
969,2019,6,19,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2019-06-19,Gute Beratung.,gute beratung,1.0,1.0,1.0,0,0,0,0
970,2019,6,15,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2019-06-15,War ein super ein Kauf gefällt mir super,super kauf gefällt super,0.0,0.0,0.0,0,0,0,0
971,2019,6,12,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2019-06-12,Lidl ist spitze,lidl spitze,-0.7,-0.7,-0.7,0,0,0,0
972,2019,6,2,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,1,2019-06-02,👍🏻,nan,0.0,0.0,0.0,0,0,0,0
973,2019,5,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-05-29,Sehr gut supertoll 👍,sehr gut supertoll,1.0,1.0,1.0,0,0,0,0
974,2019,5,28,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,1,2019-05-28,Gut,gut,1.0,1.0,1.0,0,0,0,0
975,2019,5,25,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2019-05-25,Gut und günstig,gut günstig,0.7,0.85,0.7,1,0,0,0
976,2019,5,25,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2019-05-25,Lidl hat ein wunderbares Obst und Gemüse Angebot,lidl wunderbares obst gemüse angebot,0.0,1.0,0.0,1,0,0,1
977,2019,5,21,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,1,2019-05-21,Perfekt,perfekt,1.0,1.0,1.0,0,0,0,0
978,2019,5,18,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,13,2019-05-18,Der beste Lidl im Schwarzwald. Sehr freundliches Personal und ein hervorragender  Filialleiter 👍🏻,beste lidl schwarzwald sehr freundliches personal hervorragender filialleiter,1.0,0.5,1.0,0,1,0,0
979,2019,5,13,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2019-05-13,Alles sehr gut,alles sehr gut,1.0,1.0,1.0,0,0,0,1
980,2019,5,13,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,1,ChIJfTJT-loukUcRTUFRgSenNX0,35,2019-05-13,"(Übersetzt von Google) Bei Lidl finden Sie alles, was Sie bestellen, zu sehr günstigen Preisen
Ich rate jedem, dorthin zu gehen

(Original)
ستجدين كل ما تطلبها في Lidl واسعار مناسبة جدا
أنصح الكل بذهب إليها",lidl finden alles bestellen sehr günstigen preisen rate dorthin ستجدين كل ما تطلبها في lidl واسعار مناسبة جدا أنصح الكل بذهب إليها,1.0,1.0,1.0,1,0,0,1
981,2019,4,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2019-04-29,"Super, immer freundlich👍",super immer freundlich,1.0,1.0,1.0,0,1,0,0
982,2019,4,28,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2019-04-28,"Wie jeder andere lidl,  immer viel los",lidl immer,0.0,0.0,0.0,0,0,0,0
983,2019,4,27,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2019-04-27,Einfach super!!!,einfach super,0.7,0.35,0.7,0,0,0,0
984,2019,4,26,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,29,2019-04-26,Ganz OK ist zuviel los. Ar ich am Freitag Abend noch. Gutes. Sortiment. Personal strengt sich an. Ist Launenhaft. Aber OK. Markt. Is in der masse sauber wenig mhd.,ok zuviel ar freitag abend gutes sortiment personal strengt launenhaft ok markt is masse sauber mhd,-1.0,-0.1111111111111111,-1.0,0,1,1,1
985,2019,4,6,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,12,2019-04-06,"(Übersetzt von Google) Es ist wirklich cool.

(Original)
E foarte fain .",cool foarte fain,0.7,0.35,0.7,0,0,0,0
986,2019,3,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,6,2019-03-16,"(Übersetzt von Google) Normal

(Original)
Normal",normal normal,0.7,0.7,0.7,0,0,0,0
987,2019,3,11,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2019-03-11,77933 Lahr,lahr,0.0,0.0,0.0,0,0,0,0
988,2019,2,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-02-16,Freundliches Personal gute Angebote,freundliches personal gute angebote,1.0,1.0,1.0,1,1,0,0
989,2019,2,9,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2019-02-09,"Gutes Sortiment, tolles Personal.",gutes sortiment tolles personal,1.0,1.0,1.0,0,1,0,1
990,2019,2,8,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2019-02-08,Grosser Parkplatz....an der Kasse oft lange Schlange,grosser parkplatz kasse schlange,0.7,0.7,0.7,0,1,1,0
991,2019,1,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,32,2019-01-29,"(Übersetzt von Google) Alles wie es sein soll und zusätzlich kann man dort mit einem Segel parken :-)

(Original)
Všechno jak má být a navíc jde tam zaparkovat i s plachtou :-)",alles zusätzlich segel parken všechno jak má být navíc jde tam zaparkovat plachtou,-0.7,-0.7,-0.7,0,0,0,1
992,2018,12,31,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2018-12-31,Freundliche Team,freundliche team,1.0,1.0,1.0,0,1,0,0
993,2018,12,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-12-29,Ausserordentlich viele Sonderangebote,ausserordentlich sonderangebote,1.0,0.0,1.0,1,0,0,0
994,2018,12,18,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,43,2018-12-18,"Ich wohne in der nähe,und mache jeden Tag meinen einkauf in diesem geschäft.
Bin sehr zufrieden,alles ist übersichtlich und frisch..
Es gibt auch Schnäppchen die 30%reduziert sind...
Das Personal ist höflich immer freundlich und hilfsbereit,wenn ich was auf anhieb nicht finde
J.klan,klostermühgasse Lahr",wohne nähe mache einkauf geschäft sehr zufrieden alles übersichtlich frisch schnäppchen reduziert personal höflich immer freundlich hilfsbereit anhieb nicht finde klan klostermühgasse lahr,1.0,0.25,1.0,0,1,1,1
995,2018,11,9,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-11-09,Alles in Ordnung,alles ordnung,0.0,0.0,0.0,0,0,0,1
996,2018,11,9,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-11-09,"IMMER GERN dort,super nonfood Produkte",immer super nonfood produkte,0.0,0.0,0.0,0,0,0,1
997,2018,10,31,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,18,2018-10-31,"(Übersetzt von Google) Bester Ort, um den besten Preis zu bekommen

(Original)
Best place to get best price",bester ort preis bekommen best place to get best price,0.0,0.0,0.0,1,0,0,0
998,2018,10,31,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2018-10-31,Super geil,super geil,0.7,0.7,0.7,0,0,0,0
999,2018,10,28,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-10-28,Wie immer Lidl lohnt sich,immer lidl lohnt,0.0,0.0,0.0,0,0,0,0
1000,2018,10,14,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-10-14,Ein Lidl halt,lidl halt,0.0,0.0,0.0,0,0,0,0
1001,2018,10,12,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2018-10-12,Alles bestens,alles bestens,0.0,0.0,0.0,0,0,0,1
1002,2018,8,30,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-08-30,"Schöner Lidl, sauber und aufgeräumt.",schöner lidl sauber aufgeräumt,1.0,1.0,1.0,0,0,1,0
1003,2018,8,26,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-08-26,Immer wieder gut.,immer gut,1.0,1.0,1.0,0,0,0,0
1004,2018,8,18,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2018-08-18,"(Übersetzt von Google) Gut bestückt

(Original)
Ben rifornito",gut bestückt ben rifornito,1.0,1.0,1.0,0,0,0,0
1005,2018,8,4,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-08-04,"Sauberer Markt,gute Angebote ,kostenlose Parkplaetze",sauberer markt gute angebote kostenlose parkplaetze,0.85,0.85,0.85,1,0,1,0
1006,2018,7,28,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-07-28,Ich geh gerne zu Lidl,geh gerne lidl,0.0,0.0,0.0,0,0,0,0
1007,2018,7,22,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,2,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,36,2018-07-22,"Wer schon immer mal wissen wollte, wie sich die Leute in der DDR gefühlt haben müssen, sollte am Samstag Mittag in diesen Lidl gehen....früher war der Laden top. Falls ein Marktleiter gesucht wird, ich hätte Zeit.",immer mal wissen leute ddr gefühlt samstag mittag lidl laden top falls marktleiter gesucht,1.0,0.5,1.0,0,0,1,0
1008,2018,7,19,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,24,2018-07-19,"Ich gehe gern da einkaufen! Es ist sauber und das Personal höflich!
Obst und Gemüse ist immer frisch!
Habe bis jetzt nix gammliges gefunden!",gehe einkaufen sauber personal höflich obst gemüse immer frisch nix gammliges gefunden,1.0,0.25,1.0,0,1,1,1
1009,2018,7,17,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,10,2018-07-17,"(Übersetzt von Google) Nicht etwas sauberes.

(Original)
Nem valami tiszta.",nicht sauberes nem valami tiszta,0.0,0.0,0.0,0,0,1,0
1010,2018,7,11,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-07-11,Gutes günstiges bier,gutes günstiges bier,0.7,0.7,0.7,1,0,0,0
1011,2018,6,29,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,1,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,12,2018-06-29,77933 lahr an den Kassen sehr stressig finde ich nicht so gut,lahr kassen sehr stressig finde nicht gut,-0.5,1.0,-0.5,0,1,0,1
1012,2018,6,20,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,3,2018-06-20,Mitunter tolle Aktionswaren,mitunter tolle aktionswaren,1.0,1.0,1.0,1,0,0,0
1013,2018,6,19,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-06-19,Immer gut und günstig. ...,immer gut günstig,0.7,0.425,0.7,1,0,0,0
1014,2018,6,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,4,2018-06-16,Lidl halt wie überall.,lidl halt überall,0.0,0.0,0.0,0,0,0,0
1015,2018,6,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,9,2018-06-16,"(Übersetzt von Google) Das ist gut

(Original)
Ie bine",gut ie bine,1.0,1.0,1.0,0,0,0,0
1016,2018,6,15,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,6,2018-06-15,"(Übersetzt von Google) OK

(Original)
Ok",ok ok,0.0,0.0,0.0,0,0,0,0
1017,2018,6,5,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,10,2018-06-05,Gute Preise aber zu wenig Laktosefreie und Vegetarische Produkte .,gute preise laktosefreie vegetarische produkte,1.0,0.5,1.0,1,0,0,1
1018,2018,6,3,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,3,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,11,2018-06-03,Leider läuft ständig die Klimaanlage. Dadurch ist es meistens unangenehm kalt.,läuft ständig klimaanlage meistens unangenehm kalt,-0.7,-0.35,-0.7,0,0,1,0
1019,2018,5,23,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2018-05-23,"(Übersetzt von Google) Gutes Brot

(Original)
Dobre pieczywo",gutes brot dobre pieczywo,1.0,1.0,1.0,0,0,0,0
1020,2018,5,9,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,13,2018-05-09,Immer top zufrieden. Sauberer Laden. Gut geordnet. Fehlt selten mal was im Sortiment.,immer top zufrieden sauberer laden gut geordnet fehlt selten mal sortiment,1.0,0.5,1.0,0,0,1,1
1021,2018,5,7,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2018-05-07,Alles bestens,alles bestens,0.0,0.0,0.0,0,0,0,1
1022,2018,4,27,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,15,2018-04-27,"(Übersetzt von Google) Schneller Besuch, Preise immer attraktiv

(Original)
Visite rapide, des prix toujours attractifs",schneller besuch preise immer attraktiv visite rapide prix toujours attractifs,0.85,1.0,0.85,1,0,0,0
1023,2018,4,19,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,1,ChIJfTJT-loukUcRTUFRgSenNX0,26,2018-04-19,"Typisches Lidl-Sortiment, viele günstige Markenprodukte. Waren gut verfügbar. Nettes Personal. Allerdings geht es an der Kasse oft sehr zäh, was allerdings an der Personalpolitik liegen mag.",typisches lidl sortiment günstige markenprodukte gut verfügbar nettes personal kasse sehr zäh personalpolitik liegen mag,0.6,0.7875,0.6,1,1,0,1
1024,2018,4,11,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2018-04-11,Ein Fach super bin sehr mit Lidl.,fach super sehr lidl,0.0,0.0,0.0,0,0,0,0
1025,2018,4,2,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,2,2018-04-02,Ist super,super,0.0,0.0,0.0,0,0,0,0
1026,2018,4,1,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,4,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2018-04-01,Billig und immer frisches Obst und Gemüse,billig immer frisches obst gemüse,1.0,1.0,1.0,0,0,0,1
1027,2018,3,15,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,1,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,72,2018-03-15,"Früher erledigte ich meine Großeinkäufe regelmäßig bei Lidl. Heute muss ich froh sein, wenn ich einen drittel der Einkaufsliste bekomme. Das Sortiment wird auch immer schlechter. Es macht es auch nicht besser, wenn an der Kasse 2 Verkäuferinnen stehen, die in die Pause wollen und über die Kunden lästern, weil sie denken, die merken es nicht. Immerhin ist der Kunde derjenige, der sein Geld da lässt, mit dem der Lohn gezahlt wird!",erledigte großeinkäufe regelmäßig lidl froh drittel einkaufsliste bekomme sortiment immer schlechter nicht kasse verkäuferinnen stehen pause kunden lästern denken merken nicht immerhin kunde geld lässt lohn gezahlt,-0.3333333333333333,-0.2,-0.3333333333333333,0,1,1,1
1028,2018,3,9,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,1,2018-03-09,Besten!!!,nan,0.0,0.0,0.0,0,0,0,0
1029,2018,2,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,8,2018-02-16,"Sehr gut,Angebote sind auch gut.Gehe wöchentlich dort einkaufen",sehr gut angebote gut gehe wöchentlich einkaufen,1.0,1.0,1.0,1,0,0,0
1030,2018,2,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,37,2018-02-16,Die Brot Und Kuchen sowie Obst und Gemüsetheken sind gut sortiert und bestückt .Viele zusätzliche Angebote sind vorhanden. Wartezeiten an den Kassen sind je Auflage auf den Bändern von sofort bis cirka 5 Min. Personal ist freindlich,brot kuchen obst gemüsetheken gut sortiert bestückt zusätzliche angebote vorhanden wartezeiten kassen auflage bändern sofort cirka min personal freindlich,0.15,0.05000000000000001,0.15000000000000002,1,1,1,1
1031,2018,2,16,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,7,2018-02-16,"Alles vorhanden,,,sehr gute Angebote...schnell mal einkaufen gehen..",alles vorhanden sehr gute angebote schnell mal einkaufen,0.85,0.85,0.85,1,0,0,1
1032,2018,2,13,Lidl,Lidl Lahr - Geroldsecker Vorstadt 2,5,4.3,0,ChIJfTJT-loukUcRTUFRgSenNX0,5,2018-02-13,Gut und immer frisches Gemüse,gut immer frisches gemüse,1.0,1.0,1.0,0,0,0,1
